GK25_Bayern_join_csv_link;GK25_Bayern_join_csv_Name;GK25_Bayern_join_csv_AltName;GK25_Bayern_join_csv_id;GK25_Bayern_join_csv_id_X;GK25_Bayern_join_csv_id_Y;GK25_Bayern_join_csv_id2;GK25_Bayern_join_csv_id2_X;GK25_Bayern_join_csv_id2_Y;GK25_Bayern_join_csv_x1;GK25_Bayern_join_csv_y1;GK25_Bayern_join_csv_x2;GK25_Bayern_join_csv_y2;GK25_Bayern_join_csv_x3;GK25_Bayern_join_csv_y3;GK25_Bayern_join_csv_x3_1;GK25_Bayern_join_csv_y4;GK25_Bayern_join_csv_x5;GK25_Bayern_join_csv_y5;GK25_Bayern_join_csv_x6;GK25_Bayern_join_csv_y6;GK25_Bayern_join_csv_x7;GK25_Bayern_join_csv_y7;GK25_Bayern_join_csv_x8;GK25_Bayern_join_csv_y8;GK_5633_5634_Sonneberg_Teuschnitz2_tif;GK25_bereits_vorhanden_csv_5633_5634;GK25_bereits_vorhanden_csv_5633_5634_X;GK25_bereits_vorhanden_csv_5633_5634_Y;GK25_bereits_vorhanden_csv_Sonneberg_Teuschnitz2;GK25_bereits_vorhanden_csv_Field4;GK25_bereits_vorhanden_csv_Field5;GK25_bereits_vorhanden_csv_Field6;GK25_bereits_vorhanden_csv_Field7
http://www.lfu.bayern.de/gdi/dls/daten/gk25/gk25_7739.zip;vGK25 7739 Schwindegg;vGK25 7739 Schwindegg;7739;0.000000000000000;0.000000000000000;7739;0.000000000000000;0.000000000000000;446;449;446;469;424;469;424;449;0;0;0;0;;;;;;;0.000000000000000;0.000000000000000;;;;;
http://www.lfu.bayern.de/gdi/dls/daten/gk25/gk25_7842_7843.zip;vGK25 7842_7843 Burghausen;vGK25 7842_7843 Burghausen;7842_7843;78.716666666666669;78.700000000000003;7842_7843;78.716666666666669;78.700000000000003;515;468;515;477;510;477;510;487;489;488;488;468;510;468;;;;;0.000000000000000;0.000000000000000;;;;;
http://www.lfu.bayern.de/gdi/dls/daten/gk25/gk25_7833.zip;GK25 7833 F�rstenfeldbruck;GK25 7833 F�rstenfeldbruck;7833;0.000000000000000;0.000000000000000;7833;0.000000000000000;0.000000000000000;317;468;317;488;296;487;296;468;0;0;0;0;;;;;;;0.000000000000000;0.000000000000000;;;;;
http://www.lfu.bayern.de/gdi/dls/daten/gk25/gk25_7841.zip;vGK25 7841 Garching a.d.Alz;vGK25 7841 Garching a.d.Alz;7841;0.000000000000000;0.000000000000000;7841;0.000000000000000;0.000000000000000;488;468;489;488;467;488;467;469;0;0;0;0;;;;;;;0.000000000000000;0.000000000000000;;;;;
http://www.lfu.bayern.de/gdi/dls/daten/gk25/gk25_7840.zip;vGK25 7840 Kraiburg a.Inn;vGK25 7840 Kraiburg a.Inn;7840;0.000000000000000;0.000000000000000;7840;0.000000000000000;0.000000000000000;467;469;467;488;446;488;446;469;0;0;0;0;;;;;;;0.000000000000000;0.000000000000000;;;;;
http://www.lfu.bayern.de/gdi/dls/daten/gk25/gk25_7839.zip;vGK25 7839 Haag i.OB;vGK25 7839 Haag i.OB;7839;0.000000000000000;0.000000000000000;7839;0.000000000000000;0.000000000000000;446;469;446;488;424;488;424;469;0;0;0;0;;;;;;;0.000000000000000;0.000000000000000;;;;;
http://www.lfu.bayern.de/gdi/dls/daten/gk25/gk25_7837.zip;GK25 7837 Markt Schwaben;GK25 7837 Markt Schwaben;7837;0.000000000000000;0.000000000000000;7837;0.000000000000000;0.000000000000000;403;469;403;488;381;488;381;469;0;0;0;0;;;;;;;0.000000000000000;0.000000000000000;;;;;
http://www.lfu.bayern.de/gdi/dls/daten/gk25/gk25_7838.zip;vGK25 7838 Albaching;vGK25 7838 Albaching;7838;0.000000000000000;0.000000000000000;7838;0.000000000000000;0.000000000000000;424;469;424;488;403;488;403;469;0;0;0;0;;;;;;;0.000000000000000;0.000000000000000;;;;;
http://www.lfu.bayern.de/gdi/dls/daten/gk25/gk25_7927.zip;GK25 7927 Amendingen;GK25 7927 Amendingen;7927;0.000000000000000;0.000000000000000;7927;0.000000000000000;0.000000000000000;188;486;188;505;166;504;167;485;0;0;0;0;;;;;;;0.000000000000000;0.000000000000000;;;;;
http://www.lfu.bayern.de/gdi/dls/daten/gk25/gk25_7931.zip;GK25 7931 Landsberg am Lech;GK25 7931 Landsberg am Lech;7931;0.000000000000000;0.000000000000000;7931;0.000000000000000;0.000000000000000;274;487;274;506;252;506;253;487;0;0;0;0;;;;;;;0.000000000000000;0.000000000000000;;;;;
http://www.lfu.bayern.de/gdi/dls/daten/gk25/gk25_7942_7943.zip;vGK25 7942_7943 Tittmoning;vGK25 7942_7943 Tittmoning;7942_7943;79.716666666666669;79.700000000000003;7942_7943;79.716666666666669;79.700000000000003;510;487;510;501;514;501;514;507;510;507;489;507;489;488;;;;;0.000000000000000;0.000000000000000;;;;;
http://www.lfu.bayern.de/gdi/dls/daten/gk25/gk25_7934.zip;GK25 7934 Starnberg Nord;GK25 7934 Starnberg Nord;7934;0.000000000000000;0.000000000000000;7934;0.000000000000000;0.000000000000000;338;488;338;507;317;507;317;488;0;0;0;0;;;;;;;0.000000000000000;0.000000000000000;;;;;
http://www.lfu.bayern.de/gdi/dls/daten/gk25/gk25_7941.zip;GK25 7941 Trostberg;GK25 7941 Trostberg;7941;0.000000000000000;0.000000000000000;7941;0.000000000000000;0.000000000000000;489;488;489;507;467;507;467;488;0;0;0;0;;;;;;;0.000000000000000;0.000000000000000;;;;;
http://www.lfu.bayern.de/gdi/dls/daten/gk25/gk25_7940.zip;vGK25 7940 Obing;vGK25 7940 Obing;7940;0.000000000000000;0.000000000000000;7940;0.000000000000000;0.000000000000000;467;488;467;507;446;507;446;488;0;0;0;0;;;;;;;0.000000000000000;0.000000000000000;;;;;
http://www.lfu.bayern.de/gdi/dls/daten/gk25/gk25_7939.zip;vGK25 7939 Wasserburg a.Inn;vGK25 7939 Wasserburg a.Inn;7939;0.000000000000000;0.000000000000000;7939;0.000000000000000;0.000000000000000;446;488;446;507;424;507;424;488;0;0;0;0;;;;;;;0.000000000000000;0.000000000000000;;;;;
http://www.lfu.bayern.de/gdi/dls/daten/gk25/gk25_7938.zip;vGK25 7938 Steinh�ring;vGK25 7938 Steinh�ring;7938;0.000000000000000;0.000000000000000;7938;0.000000000000000;0.000000000000000;424;488;424;507;403;507;403;488;0;0;0;0;;;;;;;0.000000000000000;0.000000000000000;;;;;
http://www.lfu.bayern.de/gdi/dls/daten/gk25/gk25_8043.zip;vGK25 8043 Laufen;vGK25 8043 Laufen;8043;0.000000000000000;0.000000000000000;8043;0.000000000000000;0.000000000000000;532;506;532;526;510;526;510;507;514;507;0;0;;;;;;;0.000000000000000;0.000000000000000;;;;;
http://www.lfu.bayern.de/gdi/dls/daten/gk25/gk25_8042.zip;GK25 8042 Waging a.See;GK25 8042 Waging a.See;8042;0.000000000000000;0.000000000000000;8042;0.000000000000000;0.000000000000000;510;507;510;526;489;526;489;507;0;0;0;0;;;;;;;0.000000000000000;0.000000000000000;;;;;
http://www.lfu.bayern.de/gdi/dls/daten/gk25/gk25_8041.zip;GK25 8041 Traunreut;GK25 8041 Traunreut;8041;0.000000000000000;0.000000000000000;8041;0.000000000000000;0.000000000000000;489;507;489;526;467;526;467;507;0;0;0;0;;;;;;;0.000000000000000;0.000000000000000;;;;;
http://www.lfu.bayern.de/gdi/dls/daten/gk25/gk25_8040.zip;GK25 8040 Eggst�tt;GK25 8040 Eggst�tt;8040;0.000000000000000;0.000000000000000;8040;0.000000000000000;0.000000000000000;467;507;467;526;446;526;446;507;0;0;0;0;;;;;;;0.000000000000000;0.000000000000000;;;;;
http://www.lfu.bayern.de/gdi/dls/daten/gk25/gk25_8036.zip;GK25 8036 Otterfing;GK25 8036 Otterfing;8036;0.000000000000000;0.000000000000000;8036;0.000000000000000;0.000000000000000;381;507;381;526;360;526;360;507;0;0;0;0;;;;;;;0.000000000000000;0.000000000000000;;;;;
http://www.lfu.bayern.de/gdi/dls/daten/gk25/gk25_8039.zip;vGK25 8039 Bad Endorf;vGK25 8039 Bad Endorf;8039;0.000000000000000;0.000000000000000;8039;0.000000000000000;0.000000000000000;446;507;446;526;424;526;424;507;0;0;0;0;;;;;;;0.000000000000000;0.000000000000000;;;;;
http://www.lfu.bayern.de/gdi/dls/daten/gk25/gk25_8037.zip;vGK25 8037 Glonn;vGK25 8037 Glonn;8037;0.000000000000000;0.000000000000000;8037;0.000000000000000;0.000000000000000;403;507;403;526;381;526;381;507;0;0;0;0;;;;;;;0.000000000000000;0.000000000000000;;;;;
http://www.lfu.bayern.de/gdi/dls/daten/gk25/gk25_8038.zip;vGK25 8038 Rott a.Inn;vGK25 8038 Rott a.Inn;8038;0.000000000000000;0.000000000000000;8038;0.000000000000000;0.000000000000000;424;507;424;526;403;526;403;507;0;0;0;0;;;;;;;0.000000000000000;0.000000000000000;;;;;
http://www.lfu.bayern.de/gdi/dls/daten/gk25/gk25_8131.zip;GK25 8131 Schongau;GK25 8131 Schongau;8131;0.000000000000000;0.000000000000000;8131;0.000000000000000;0.000000000000000;274;526;273;545;252;544;252;525;0;0;0;0;;;;;;;0.000000000000000;0.000000000000000;;;;;
http://www.lfu.bayern.de/gdi/dls/daten/gk25/gk25_8132.zip;GK25 8132 Weilheim i.OB;GK25 8132 Weilheim i.OB;8132;0.000000000000000;0.000000000000000;8132;0.000000000000000;0.000000000000000;295;526;295;545;273;545;274;526;0;0;0;0;;;;;;;0.000000000000000;0.000000000000000;;;;;
http://www.lfu.bayern.de/gdi/dls/daten/gk25/gk25_8134.zip;GK25 8134 K�nigsdorf;GK25 8134 K�nigsdorf;8134;0.000000000000000;0.000000000000000;8134;0.000000000000000;0.000000000000000;338;526;338;545;317;545;317;526;0;0;0;0;;;;;;;0.000000000000000;0.000000000000000;;;;;
http://www.lfu.bayern.de/gdi/dls/daten/gk25/gk25_8141.zip;GK25 8141 Traunstein;GK25 8141 Traunstein;8141;0.000000000000000;0.000000000000000;8141;0.000000000000000;0.000000000000000;489;526;489;545;468;545;467;526;0;0;0;0;;;;;;;0.000000000000000;0.000000000000000;;;;;
http://www.lfu.bayern.de/gdi/dls/daten/gk25/gk25_8140.zip;GK25 8140 Prien a.Chiemsee;GK25 8140 Prien a.Chiemsee;8140;0.000000000000000;0.000000000000000;8140;0.000000000000000;0.000000000000000;467;526;468;545;446;545;446;526;0;0;0;0;;;;;;;0.000000000000000;0.000000000000000;;;;;
http://www.lfu.bayern.de/gdi/dls/daten/gk25/gk25_8136.zip;GK25 8136 Holzkirchen;GK25 8136 Holzkirchen;8136;0.000000000000000;0.000000000000000;8136;0.000000000000000;0.000000000000000;381;526;381;546;360;545;360;526;0;0;0;0;;;;;;;0.000000000000000;0.000000000000000;;;;;
http://www.lfu.bayern.de/gdi/dls/daten/gk25/gk25_8139.zip;GK25 8139 Stephanskirchen;GK25 8139 Stephanskirchen;8139;0.000000000000000;0.000000000000000;8139;0.000000000000000;0.000000000000000;446;526;446;545;424;546;424;526;0;0;0;0;;;;;;;0.000000000000000;0.000000000000000;;;;;
http://www.lfu.bayern.de/gdi/dls/daten/gk25/gk25_8137.zip;GK25 8137 Bruckm�hl;GK25 8137 Bruckm�hl;8137;0.000000000000000;0.000000000000000;8137;0.000000000000000;0.000000000000000;403;526;403;546;381;546;381;526;0;0;0;0;;;;;;;0.000000000000000;0.000000000000000;;;;;
http://www.lfu.bayern.de/gdi/dls/daten/gk25/gk25_8230.zip;GK25 8230 Lechbruck;GK25 8230 Lechbruck;8230;0.000000000000000;0.000000000000000;8230;0.000000000000000;0.000000000000000;252;544;251;564;230;563;230;544;0;0;0;0;;;;;;;0.000000000000000;0.000000000000000;;;;;
http://www.lfu.bayern.de/gdi/dls/daten/gk25/gk25_8242.zip;GK25 8242 Inzell;GK25 8242 Inzell;8242;0.000000000000000;0.000000000000000;8242;0.000000000000000;0.000000000000000;511;545;511;564;489;564;489;545;0;0;0;0;;;;;;;0.000000000000000;0.000000000000000;;;;;
http://www.lfu.bayern.de/gdi/dls/daten/gk25/gk25_8241.zip;GK25 8241 Ruhpolding;GK25 8241 Ruhpolding;8241;0.000000000000000;0.000000000000000;8241;0.000000000000000;0.000000000000000;489;545;489;564;468;565;468;545;0;0;0;0;;;;;;;0.000000000000000;0.000000000000000;;;;;
http://www.lfu.bayern.de/gdi/dls/daten/gk25/gk25_8240.zip;GK25 8240 Marquartstein;GK25 8240 Marquartstein;8240;0.000000000000000;0.000000000000000;8240;0.000000000000000;0.000000000000000;468;545;468;565;446;565;446;545;0;0;0;0;;;;;;;0.000000000000000;0.000000000000000;;;;;
http://www.lfu.bayern.de/gdi/dls/daten/gk25/gk25_8236.zip;GK25 8236 Tegernsee;GK25 8236 Tegernsee;8236;0.000000000000000;0.000000000000000;8236;0.000000000000000;0.000000000000000;381;546;381;565;360;565;360;545;0;0;0;0;;;;;;;0.000000000000000;0.000000000000000;;;;;
http://www.lfu.bayern.de/gdi/dls/daten/gk25/gk25_8239.zip;GK25 8239 Aschau i.Chiemgau;GK25 8239 Aschau i.Chiemgau;8239;0.000000000000000;0.000000000000000;8239;0.000000000000000;0.000000000000000;446;545;446;565;424;565;424;546;0;0;0;0;;;;;;;0.000000000000000;0.000000000000000;;;;;
http://www.lfu.bayern.de/gdi/dls/daten/gk25/gk25_8238.zip;GK25 8238 Neubeuern;GK25 8238 Neubeuern;8238;0.000000000000000;0.000000000000000;8238;0.000000000000000;0.000000000000000;424;546;424;565;403;565;403;546;0;0;0;0;;;;;;;0.000000000000000;0.000000000000000;;;;;
http://www.lfu.bayern.de/gdi/dls/daten/gk25/gk25_8327.zip;GK25 8327 Buchenberg;GK25 8327 Buchenberg;8327;0.000000000000000;0.000000000000000;8327;0.000000000000000;0.000000000000000;187;562;186;582;165;581;165;562;0;0;0;0;;;;;;;0.000000000000000;0.000000000000000;;;;;
http://www.lfu.bayern.de/gdi/dls/daten/gk25/gk25_8328.zip;GK25 8328 Nesselwang West;GK25 8328 Nesselwang West;8328;0.000000000000000;0.000000000000000;8328;0.000000000000000;0.000000000000000;208;563;208;582;186;582;187;562;0;0;0;0;;;;;;;0.000000000000000;0.000000000000000;;;;;
http://www.lfu.bayern.de/gdi/dls/daten/gk25/gk25_8330.zip;GK25 8330 Ro�haupten;GK25 8330 Ro�haupten;8330;0.000000000000000;0.000000000000000;8330;0.000000000000000;0.000000000000000;251;564;251;583;230;583;230;563;0;0;0;0;;;;;;;0.000000000000000;0.000000000000000;;;;;
http://www.lfu.bayern.de/gdi/dls/daten/gk25/gk25_8331.zip;GK25 8331 Bad Bayersoien;GK25 8331 Bad Bayersoien;8331;0.000000000000000;0.000000000000000;8331;0.000000000000000;0.000000000000000;273;564;273;583;251;583;251;564;0;0;0;0;;;;;;;0.000000000000000;0.000000000000000;;;;;
http://www.lfu.bayern.de/gdi/dls/daten/gk25/gk25_8335.zip;GK25 8335 Lenggries;GK25 8335 Lenggries;8335;0.000000000000000;0.000000000000000;8335;0.000000000000000;0.000000000000000;360;565;359;584;338;584;338;565;0;0;0;0;;;;;;;0.000000000000000;0.000000000000000;;;;;
http://www.lfu.bayern.de/gdi/dls/daten/gk25/gk25_8336_8436.zip;GK25 8336/8436 Rottach-Egern;GK25 8336/8436 Rottach-Egern;8336_8436;84.599999999999994;83.599999999999994;8336_8436;84.599999999999994;83.599999999999994;381;565;381;584;381;587;359;587;359;584;360;565;;;;;;;0.000000000000000;0.000000000000000;;;;;
http://www.lfu.bayern.de/gdi/dls/daten/gk25/gk25_8338.zip;GK25 8338 Bayrischzell;GK25 8338 Bayrischzell;8338;0.000000000000000;0.000000000000000;8338;0.000000000000000;0.000000000000000;424;565;424;584;403;584;403;565;0;0;0;0;;;;;;;0.000000000000000;0.000000000000000;;;;;
http://www.lfu.bayern.de/gdi/dls/daten/gk25/gk25_8423.zip;GK25 8423 Kressbronn am Bodensee;GK25 8423 Kressbronn am Bodensee;8423;0.000000000000000;0.000000000000000;8423;0.000000000000000;0.000000000000000;100;579;99;599;77;598;78;579;0;0;0;0;;;;;;;0.000000000000000;0.000000000000000;;;;;
http://www.lfu.bayern.de/gdi/dls/daten/gk25/gk25_8424.zip;GK25 8424 Lindau (Bodensee);GK25 8424 Lindau (Bodensee);8424;0.000000000000000;0.000000000000000;8424;0.000000000000000;0.000000000000000;121;580;121;599;99;599;100;579;0;0;0;0;;;;;;;0.000000000000000;0.000000000000000;;;;;
http://www.lfu.bayern.de/gdi/dls/daten/gk25/gk25_8425.zip;GK25 8425 Weiler-Simmerberg;GK25 8425 Weiler-Simmerberg;8425;0.000000000000000;0.000000000000000;8425;0.000000000000000;0.000000000000000;143;581;142;600;141;600;121;599;121;580;0;0;;;;;;;0.000000000000000;0.000000000000000;;;;;
http://www.lfu.bayern.de/gdi/dls/daten/gk25/gk25_8426.zip;GK25 8426 Oberstaufen;GK25 8426 Oberstaufen;8426;0.000000000000000;0.000000000000000;8426;0.000000000000000;0.000000000000000;165;581;164;600;142;600;143;581;0;0;0;0;;;;;;;0.000000000000000;0.000000000000000;;;;;
http://www.lfu.bayern.de/gdi/dls/daten/gk25/gk25_8427.zip;GK25 8427 Immenstadt i.Allg�u;GK25 8427 Immenstadt i.Allg�u;8427;0.000000000000000;0.000000000000000;8427;0.000000000000000;0.000000000000000;186;582;186;601;164;600;165;581;0;0;0;0;;;;;;;0.000000000000000;0.000000000000000;;;;;
http://www.lfu.bayern.de/gdi/dls/daten/gk25/gk25_8429.zip;GK25 8429 Pfronten;GK25 8429 Pfronten;8429;0.000000000000000;0.000000000000000;8429;0.000000000000000;0.000000000000000;230;583;229;602;207;601;208;582;0;0;0;0;;;;;;;0.000000000000000;0.000000000000000;;;;;
http://www.lfu.bayern.de/gdi/dls/daten/gk25/gk25_8430.zip;GK25 8430 F�ssen;GK25 8430 F�ssen;8430;0.000000000000000;0.000000000000000;8430;0.000000000000000;0.000000000000000;251;583;251;602;229;602;230;583;0;0;0;0;;;;;;;0.000000000000000;0.000000000000000;;;;;
http://www.lfu.bayern.de/gdi/dls/daten/gk25/gk25_8431.zip;GK25 8431 Linderhof;GK25 8431 Linderhof;8431;0.000000000000000;0.000000000000000;8431;0.000000000000000;0.000000000000000;273;583;273;602;251;602;251;583;0;0;0;0;;;;;;;0.000000000000000;0.000000000000000;;;;;
http://www.lfu.bayern.de/gdi/dls/daten/gk25/gk25_8432.zip;GK25 8432 Oberammergau;GK25 8432 Oberammergau;8432;0.000000000000000;0.000000000000000;8432;0.000000000000000;0.000000000000000;295;583;294;603;273;602;273;583;0;0;0;0;;;;;;;0.000000000000000;0.000000000000000;;;;;
http://www.lfu.bayern.de/gdi/dls/daten/gk25/gk25_8433.zip;GK25 8433 Eschenlohe;GK25 8433 Eschenlohe;8433;0.000000000000000;0.000000000000000;8433;0.000000000000000;0.000000000000000;316;584;316;603;294;603;295;583;0;0;0;0;;;;;;;0.000000000000000;0.000000000000000;;;;;
http://www.lfu.bayern.de/gdi/dls/daten/gk25/gk25_8434.zip;GK25 8434 Vorderri�;GK25 8434 Vorderri�;8434;0.000000000000000;0.000000000000000;8434;0.000000000000000;0.000000000000000;338;584;338;603;316;603;316;584;0;0;0;0;;;;;;;0.000000000000000;0.000000000000000;;;;;
http://www.lfu.bayern.de/gdi/dls/daten/gk25/gk25_8533_8633.zip;GK25 8533/8633 Mittenwald;GK25 8533/8633 Mittenwald;8533_8633;86.549999999999997;85.549999999999997;8533_8633;86.549999999999997;85.549999999999997;316;603;316;622;309;622;309;623;301;623;301;622;294;622;294;603;;;0.000000000000000;0.000000000000000;;;;;
http://www.lfu.bayern.de/gdi/dls/daten/gk25/gk25_8628.zip;GK25 8628 Hochvogel;GK25 8628 Hochvogel;8628;0.000000000000000;0.000000000000000;8628;0.000000000000000;0.000000000000000;207;621;207;640;185;639;185;620;0;0;0;0;;;;;;;0.000000000000000;0.000000000000000;;;;;
http://www.lfu.bayern.de/gdi/dls/daten/gk25/gk25_8343.zip;GK25 8343 Berchtesgaden West;GK25 8343 Berchtesgaden West;8343;0.000000000000000;0.000000000000000;8343;0.000000000000000;0.000000000000000;533;564;533;583;511;583;511;564;0;0;0;0;;;;;;;0.000000000000000;0.000000000000000;;;;;
http://www.lfu.bayern.de/gdi/dls/daten/gk25/gk25_8333.zip;GK25 8333 Murnau a.Staffelsee;GK25 8333 Murnau a.Staffelsee;8333;0.000000000000000;0.000000000000000;8333;0.000000000000000;0.000000000000000;316;564;316;584;295;583;295;564;0;0;0;0;;;;;;;0.000000000000000;0.000000000000000;;;;;
http://www.lfu.bayern.de/gdi/dls/daten/gk25/gk25_8334.zip;GK25 8334 Kochel a.See;GK25 8334 Kochel a.See;8334;0.000000000000000;0.000000000000000;8334;0.000000000000000;0.000000000000000;338;565;338;584;316;584;316;564;0;0;0;0;;;;;;;0.000000000000000;0.000000000000000;;;;;
http://www.lfu.bayern.de/gdi/dls/daten/gk25/gk25_5834.zip;GK25 5834 Kulmbach;GK25 5834 Kulmbach;5834;0.000000000000000;0.000000000000000;5834;0.000000000000000;0.000000000000000;341;84;341;103;320;103;321;84;0;0;0;0;;;;;;;0.000000000000000;0.000000000000000;;;;;
